Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
9005,BCT NDLS BI,3,KOTA,KOTA,02:35:00,02:40:00,918,BCT,MUMBAI CENTRAL,NDLS,NEW DELHI
9005,BCT NDLS BI,4,NDLS,NEW DELHI,07:55:00,07:55:00,1373,BCT,MUMBAI CENTRAL,NDLS,NEW DELHI
9006,NDLS BCT BI,1,NDLS,NEW DELHI,14:50:00,14:50:00,0,NDLS,NEW DELHI,BCT,MUMBAI CENTRAL
9006,NDLS BCT BI,2,KOTA,KOTA,19:30:00,19:35:00,457,NDLS,NEW DELHI,BCT,MUMBAI CENTRAL
9006,NDLS BCT BI,3,BRC,VADODARA JN.,01:53:00,02:03:00,985,NDLS,NEW DELHI,BCT,MUMBAI CENTRAL
9006,NDLS BCT BI,4,BCT,MUMBAI CENTR,06:55:00,06:55:00,1376,NDLS,NEW DELHI,BCT,MUMBAI CENTRAL
9011,BDTS BKN WEE,1,BDTS,BANDRA TERMI,11:15:00,11:15:00,0,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,2,BVI,BORIVLI,12:10:00,12:13:00,18,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,3,VAPI,VAPI,13:58:00,14:00:00,158,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,4,ST,SURAT,15:30:00,15:35:00,251,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,5,BH,BHARUCH JN.,16:18:00,16:20:00,310,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,6,BRC,VADODARA JN.,17:18:00,17:23:00,380,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,7,ANND,ANAND JN.,17:56:00,17:58:00,416,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,8,ND,NADIAD JN.,18:12:00,18:14:00,434,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,9,ADI,AHMEDABAD,19:02:00,19:20:00,480,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,10,MSH,MAHESANA JN,20:37:00,20:39:00,548,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,11,PNU,PALANPUR JN,22:18:00,22:20:00,613,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,12,ABR,ABU ROAD,23:05:00,23:15:00,666,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,13,FA,FALNA,00:58:00,01:00:00,764,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,14,MJ,MARWAR JN.,02:20:00,02:22:00,829,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,15,PMY,PALI MARWAR,02:47:00,02:52:00,860,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,16,JU,JODHPUR JN.,03:55:00,04:05:00,932,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,17,MTD,MERTA ROAD J,05:27:00,05:32:00,1037,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,18,NGO,NAGAUR,06:16:00,06:21:00,1094,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,19,NOK,NOKHA,07:27:00,07:29:00,1145,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,20,BKN,BIKANER JN.,09:25:00,09:25:00,1209,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9012,BKN BDTS WEE,1,BKN,BIKANER JN.,14:50:00,14:50:00,0,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,2,NOK,NOKHA,15:42:00,15:44:00,65,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,3,NGO,NAGAUR,16:24:00,16:29:00,116,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,4,MTD,MERTA ROAD J,17:15:00,17:20:00,173,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,5,JU,JODHPUR JN.,19:15:00,19:30:00,276,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,6,PMY,PALI MARWAR,20:38:00,20:43:00,349,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,7,MJ,MARWAR JN.,21:33:00,21:38:00,380,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,8,FA,FALNA,22:46:00,22:48:00,446,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,9,ABR,ABU ROAD,00:30:00,00:40:00,545,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,10,PNU,PALANPUR JN,01:53:00,01:55:00,597,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,11,MSH,MAHESANA JN,03:03:00,03:05:00,663,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,12,ADI,AHMEDABAD,04:35:00,04:55:00,731,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,13,ND,NADIAD JN.,06:01:00,06:03:00,777,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,14,ANND,ANAND JN.,06:21:00,06:23:00,795,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,15,BRC,VADODARA JN.,07:02:00,07:07:00,831,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,16,BH,BHARUCH JN.,07:57:00,07:59:00,901,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,17,ST,SURAT,08:50:00,08:55:00,960,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,18,VAPI,VAPI,10:13:00,10:15:00,1052,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,19,BVI,BORIVLI,11:59:00,12:02:00,1192,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,20,BDTS,BANDRA TERMI,12:45:00,12:45:00,1211,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9433,BDTS GIMB WE,1,BDTS,BANDRA TERMI,00:25:00,00:25:00,0,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,2,BVI,BORIVLI,00:53:00,00:56:00,18,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,3,VAPI,VAPI,02:58:00,03:00:00,158,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,4,ST,SURAT,04:33:00,04:36:00,251,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,5,BH,BHARUCH JN.,05:19:00,05:21:00,310,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,6,BRC,VADODARA JN.,06:15:00,06:20:00,380,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,7,ANND,ANAND JN.,06:52:00,06:54:00,416,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,8,ND,NADIAD JN.,07:12:00,07:14:00,434,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,9,ADI,AHMEDABAD,08:25:00,08:55:00,480,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,10,VG,VIRAMGAM JN,10:00:00,10:02:00,545,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,11,DHG,DHRANGADHRA,10:55:00,10:57:00,611,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,12,SIOB,SAMAKHIYALI,12:45:00,12:47:00,727,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,13,BCOB,BHACHAU,13:01:00,13:03:00,743,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,14,GIMB,GANDHIDHAM J,13:50:00,13:50:00,780,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9434,GIMB BDTS WE,1,GIMB,GANDHIDHAM J,16:35:00,16:35:00,0,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
9434,GIMB BDTS WE,2,BCOB,BHACHAU,17:07:00,17:09:00,37,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
9434,GIMB BDTS WE,3,SIOB,SAMAKHIYALI,17:30:00,17:32:00,52,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
9434,GIMB BDTS WE,4,DHG,DHRANGADHRA,18:59:00,19:01:00,169,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
9434,GIMB BDTS WE,5,VG,VIRAMGAM JN,20:16:00,20:18:00,235,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
9434,GIMB BDTS WE,6,ADI,AHMEDABAD,21:32:00,21:50:00,300,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
9434,GIMB BDTS WE,7,ND,NADIAD JN.,22:36:00,22:38:00,346,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
9434,GIMB BDTS WE,8,ANND,ANAND JN.,22:52:00,22:54:00,364,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
9434,GIMB BDTS WE,9,BRC,VADODARA JN.,23:40:00,23:45:00,400,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
9434,GIMB BDTS WE,10,BH,BHARUCH JN.,00:31:00,00:33:00,470,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
9434,GIMB BDTS WE,11,ST,SURAT,01:35:00,01:38:00,529,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
9434,GIMB BDTS WE,12,VAPI,VAPI,03:02:00,03:04:00,621,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
9434,GIMB BDTS WE,13,BVI,BORIVLI,05:30:00,05:34:00,762,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
9434,GIMB BDTS WE,14,BDTS,BANDRA TERMI,06:15:00,06:15:00,780,GIMB,GANDHIDHAM JN.,BDTS,BANDRA TERMINUS
9621,AII BDTS SF,1,AII,AJMER JN.,06:30:00,06:30:00,0,AII,AJMER JN.,BDTS,BANDRA TERMINUS
9621,AII BDTS SF,2,KSG,KISHANGARH,07:03:00,07:05:00,28,AII,AJMER JN.,BDTS,BANDRA TERMINUS
9621,AII BDTS SF,3,JP,JAIPUR JN.,09:00:00,09:15:00,134,AII,AJMER JN.,BDTS,BANDRA TERMINUS
9621,AII BDTS SF,4,DPA,DURGAPURA,09:24:00,09:27:00,141,AII,AJMER JN.,BDTS,BANDRA TERMINUS
9621,AII BDTS SF,5,SWM,SAWAI MADHOP,11:25:00,11:35:00,265,AII,AJMER JN.,BDTS,BANDRA TERMINUS
9621,AII BDTS SF,6,KOTA,KOTA,12:50:00,13:00:00,373,AII,AJMER JN.,BDTS,BANDRA TERMINUS
9621,AII BDTS SF,7,BWM,BHAWANI MAND,14:13:00,14:15:00,474,AII,AJMER JN.,BDTS,BANDRA TERMINUS
9621,AII BDTS SF,8,RTM,RATLAM JN,17:15:00,17:25:00,639,AII,AJMER JN.,BDTS,BANDRA TERMINUS
9621,AII BDTS SF,9,BRC,VADODARA JN.,21:00:00,21:10:00,901,AII,AJMER JN.,BDTS,BANDRA TERMINUS
9621,AII BDTS SF,10,ST,SURAT,23:32:00,23:35:00,1030,AII,AJMER JN.,BDTS,BANDRA TERMINUS
9621,AII BDTS SF,11,BVI,BORIVLI,03:48:00,03:51:00,1263,AII,AJMER JN.,BDTS,BANDRA TERMINUS
9621,AII BDTS SF,12,BDTS,BANDRA TERMI,04:45:00,04:45:00,1281,AII,AJMER JN.,BDTS,BANDRA TERMINUS
9622,BDTS AII SF,1,BDTS,BANDRA TERMI,06:15:00,06:15:00,0,BDTS,BANDRA TERMINUS,AII,AJMER JN.
9622,BDTS AII SF,2,BVI,BORIVLI,06:47:00,06:50:00,18,BDTS,BANDRA TERMINUS,AII,AJMER JN.
9622,BDTS AII SF,3,ST,SURAT,10:12:00,10:15:00,251,BDTS,BANDRA TERMINUS,AII,AJMER JN.
9622,BDTS AII SF,4,BRC,VADODARA JN.,12:05:00,12:15:00,380,BDTS,BANDRA TERMINUS,AII,AJMER JN.
9622,BDTS AII SF,5,RTM,RATLAM JN,16:05:00,16:15:00,641,BDTS,BANDRA TERMINUS,AII,AJMER JN.
9622,BDTS AII SF,6,BWM,BHAWANI MAND,18:43:00,18:45:00,807,BDTS,BANDRA TERMINUS,AII,AJMER JN.
9622,BDTS AII SF,7,KOTA,KOTA,20:30:00,20:40:00,907,BDTS,BANDRA TERMINUS,AII,AJMER JN.
9622,BDTS AII SF,8,SWM,SAWAI MADHOP,22:45:00,23:05:00,1015,BDTS,BANDRA TERMINUS,AII,AJMER JN.
9622,BDTS AII SF,9,DPA,DURGAPURA,00:35:00,00:37:00,1139,BDTS,BANDRA TERMINUS,AII,AJMER JN.
9622,BDTS AII SF,10,JP,JAIPUR JN.,01:05:00,01:15:00,1146,BDTS,BANDRA TERMINUS,AII,AJMER JN.
9622,BDTS AII SF,11,KSG,KISHANGARH,02:31:00,02:33:00,1252,BDTS,BANDRA TERMINUS,AII,AJMER JN.
9622,BDTS AII SF,12,AII,AJMER JN.,03:25:00,03:25:00,1281,BDTS,BANDRA TERMINUS,AII,AJMER JN.
9721,JP UDZ SF SP,1,JP,JAIPUR JN.,06:15:00,06:15:00,0,JP,JAIPUR JN.,UDZ,UDAIPUR CITY
9721,JP UDZ SF SP,2,FL,PHULERA JN.,06:57:00,06:59:00,54,JP,JAIPUR JN.,UDZ,UDAIPUR CITY
9721,JP UDZ SF SP,3,KSG,KISHANGARH,07:41:00,07:43:00,105,JP,JAIPUR JN.,UDZ,UDAIPUR CITY
9721,JP UDZ SF SP,4,AII,AJMER JN.,08:20:00,08:25:00,134,JP,JAIPUR JN.,UDZ,UDAIPUR CITY
9721,JP UDZ SF SP,5,NSD,NASIRABAD,08:49:00,08:51:00,157,JP,JAIPUR JN.,UDZ,UDAIPUR CITY
9721,JP UDZ SF SP,6,BJNR,BIJAINAGAR,09:21:00,09:23:00,199,JP,JAIPUR JN.,UDZ,UDAIPUR CITY
9721,JP UDZ SF SP,7,BHL,BHILWARA,10:15:00,10:17:00,266,JP,JAIPUR JN.,UDZ,UDAIPUR CITY
9721,JP UDZ SF SP,8,CNA,CHANDERIYA J,11:10:00,11:12:00,312,JP,JAIPUR JN.,UDZ,UDAIPUR CITY
9721,JP UDZ SF SP,9,KIN,KAPASAN,11:53:00,11:54:00,350,JP,JAIPUR JN.,UDZ,UDAIPUR CITY
9721,JP UDZ SF SP,10,MVJ,MAVLI JN.,12:18:00,12:20:00,386,JP,JAIPUR JN.,UDZ,UDAIPUR CITY
9721,JP UDZ SF SP,11,RPZ,RANA PRATAP,12:58:00,13:00:00,425,JP,JAIPUR JN.,UDZ,UDAIPUR CITY
9721,JP UDZ SF SP,12,UDZ,UDAIPUR CITY,13:30:00,13:30:00,429,JP,JAIPUR JN.,UDZ,UDAIPUR CITY
9722,UDZ JP SF SP,1,UDZ,UDAIPUR CITY,15:05:00,15:05:00,0,UDZ,UDAIPUR CITY,JP,JAIPUR JN.
9722,UDZ JP SF SP,2,RPZ,RANA PRATAP,15:12:00,15:14:00,4,UDZ,UDAIPUR CITY,JP,JAIPUR JN.
9722,UDZ JP SF SP,3,MVJ,MAVLI JN.,15:49:00,15:51:00,42,UDZ,UDAIPUR CITY,JP,JAIPUR JN.
9722,UDZ JP SF SP,4,KIN,KAPASAN,16:20:00,16:21:00,78,UDZ,UDAIPUR CITY,JP,JAIPUR JN.
9722,UDZ JP SF SP,5,CNA,CHANDERIYA J,16:58:00,17:00:00,116,UDZ,UDAIPUR CITY,JP,JAIPUR JN.
9722,UDZ JP SF SP,6,BHL,BHILWARA,17:35:00,17:38:00,162,UDZ,UDAIPUR CITY,JP,JAIPUR JN.
9722,UDZ JP SF SP,7,BJNR,BIJAINAGAR,18:34:00,18:36:00,229,UDZ,UDAIPUR CITY,JP,JAIPUR JN.
9722,UDZ JP SF SP,8,NSD,NASIRABAD,19:09:00,19:11:00,271,UDZ,UDAIPUR CITY,JP,JAIPUR JN.
9722,UDZ JP SF SP,9,AII,AJMER JN.,20:00:00,20:05:00,294,UDZ,UDAIPUR CITY,JP,JAIPUR JN.
9722,UDZ JP SF SP,10,KSG,KISHANGARH,20:33:00,20:35:00,323,UDZ,UDAIPUR CITY,JP,JAIPUR JN.
9722,UDZ JP SF SP,11,FL,PHULERA JN.,21:12:00,21:14:00,374,UDZ,UDAIPUR CITY,JP,JAIPUR JN.
9722,UDZ JP SF SP,12,JP,JAIPUR JN.,22:05:00,22:05:00,429,UDZ,UDAIPUR CITY,JP,JAIPUR JN.
9761,SGNR-SOG SPL,1,SGNR,SHRI GANGANA,04:20:00,04:20:00,0,SGNR,SHRI GANGANAGAR,SOG,SURATGARH JN.
9761,SGNR-SOG SPL,2,PRUR,PRITHWIRAJPU,04:32:00,04:34:00,11,SGNR,SHRI GANGANAGAR,SOG,SURATGARH JN.
9761,SGNR-SOG SPL,3,KESR,KESRI SINGHP,04:46:00,04:48:00,24,SGNR,SHRI GANGANAGAR,SOG,SURATGARH JN.
9761,SGNR-SOG SPL,4,SRW,SHRI KARANPU,05:06:00,05:08:00,47,SGNR,SHRI GANGANAGAR,SOG,SURATGARH JN.
9761,SGNR-SOG SPL,5,GJS,GAJSINGHPUR,05:25:00,05:27:00,67,SGNR,SHRI GANGANAGAR,SOG,SURATGARH JN.
9761,SGNR-SOG SPL,6,RSNR,RAI SINGH NA,05:40:00,05:42:00,81,SGNR,SHRI GANGANAGAR,SOG,SURATGARH JN.
9761,SGNR-SOG SPL,7,MNGR,MOHAN NAGAR,05:54:00,05:56:00,93,SGNR,SHRI GANGANAGAR,SOG,SURATGARH JN.
9761,SGNR-SOG SPL,8,MSWA,MASANIWALA,06:04:00,06:05:00,101,SGNR,SHRI GANGANAGAR,SOG,SURATGARH JN.
9761,SGNR-SOG SPL,9,JES,JAITSAR,06:14:00,06:16:00,111,SGNR,SHRI GANGANAGAR,SOG,SURATGARH JN.
9761,SGNR-SOG SPL,10,SRPR,SARUPSAR JN.,06:21:00,06:23:00,115,SGNR,SHRI GANGANAGAR,SOG,SURATGARH JN.
9761,SGNR-SOG SPL,11,SRZ,SARDARGARH,06:30:00,06:31:00,120,SGNR,SHRI GANGANAGAR,SOG,SURATGARH JN.
9761,SGNR-SOG SPL,12,BNSR,BHAGWANSAR,06:43:00,06:44:00,120,SGNR,SHRI GANGANAGAR,SOG,SURATGARH JN.
9761,SGNR-SOG SPL,13,SOG,SURATGARH JN,07:05:00,07:05:00,125,SGNR,SHRI GANGANAGAR,SOG,SURATGARH JN.
9809,KOTA-NZM DAI,1,KOTA,KOTA,21:10:00,21:10:00,0,KOTA,KOTA,NZM,HAZRAT NIZAMUDDIN JN
9809,KOTA-NZM DAI,2,IDG,INDRAGARH SU,21:59:00,22:00:00,71,KOTA,KOTA,NZM,HAZRAT NIZAMUDDIN JN
9809,KOTA-NZM DAI,3,SWM,SAWAI MADHOP,22:26:00,22:28:00,107,KOTA,KOTA,NZM,HAZRAT NIZAMUDDIN JN
9809,KOTA-NZM DAI,4,GGC,GANGAPUR CIT,23:14:00,23:15:00,171,KOTA,KOTA,NZM,HAZRAT NIZAMUDDIN JN
9809,KOTA-NZM DAI,5,SMBJ,SHRI MAHABIR,23:39:00,23:40:00,201,KOTA,KOTA,NZM,HAZRAT NIZAMUDDIN JN
9809,KOTA-NZM DAI,6,HAN,HINDAUN CITY,23:50:00,23:51:00,211,KOTA,KOTA,NZM,HAZRAT NIZAMUDDIN JN
9809,KOTA-NZM DAI,7,BXN,BAYANA,00:20:00,00:21:00,244,KOTA,KOTA,NZM,HAZRAT NIZAMUDDIN JN
9809,KOTA-NZM DAI,8,BTE,BHARATPUR JN,00:49:00,00:50:00,286,KOTA,KOTA,NZM,HAZRAT NIZAMUDDIN JN
9809,KOTA-NZM DAI,9,MTJ,MATHURA JN.,01:44:00,01:46:00,319,KOTA,KOTA,NZM,HAZRAT NIZAMUDDIN JN
9809,KOTA-NZM DAI,10,FDB,FARIDABAD,03:36:00,03:38:00,430,KOTA,KOTA,NZM,HAZRAT NIZAMUDDIN JN
9809,KOTA-NZM DAI,11,NZM,HAZRAT NIZAM,04:20:00,04:20:00,447,KOTA,KOTA,NZM,HAZRAT NIZAMUDDIN JN
9810,NZM-KOTA DAI,1,NZM,HAZRAT NIZAM,05:15:00,05:15:00,0,NZM,HAZRAT NIZAMUDDIN JN,KOTA,KOTA
9810,NZM-KOTA DAI,2,FDB,FARIDABAD,05:36:00,05:38:00,17,NZM,HAZRAT NIZAMUDDIN JN,KOTA,KOTA
9810,NZM-KOTA DAI,3,MTJ,MATHURA JN.,08:05:00,08:07:00,130,NZM,HAZRAT NIZAMUDDIN JN,KOTA,KOTA
9810,NZM-KOTA DAI,4,BTE,BHARATPUR JN,08:35:00,08:37:00,163,NZM,HAZRAT NIZAMUDDIN JN,KOTA,KOTA
9810,NZM-KOTA DAI,5,BXN,BAYANA,09:10:00,09:12:00,205,NZM,HAZRAT NIZAMUDDIN JN,KOTA,KOTA
9810,NZM-KOTA DAI,6,HAN,HINDAUN CITY,09:35:00,09:37:00,238,NZM,HAZRAT NIZAMUDDIN JN,KOTA,KOTA
9810,NZM-KOTA DAI,7,SMBJ,SHRI MAHABIR,09:46:00,09:48:00,248,NZM,HAZRAT NIZAMUDDIN JN,KOTA,KOTA
9810,NZM-KOTA DAI,8,GGC,GANGAPUR CIT,10:18:00,10:20:00,278,NZM,HAZRAT NIZAMUDDIN JN,KOTA,KOTA
9810,NZM-KOTA DAI,9,SWM,SAWAI MADHOP,11:18:00,11:20:00,342,NZM,HAZRAT NIZAMUDDIN JN,KOTA,KOTA
9810,NZM-KOTA DAI,10,IDG,INDRAGARH SU,11:45:00,11:47:00,379,NZM,HAZRAT NIZAMUDDIN JN,KOTA,KOTA
9810,NZM-KOTA DAI,11,KOTA,KOTA,13:15:00,13:15:00,450,NZM,HAZRAT NIZAMUDDIN JN,KOTA,KOTA
10103,MANDOVI EXPR,1,CSMT,CST-MUMBAI,07:10:00,07:10:00,0,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,2,DR,DADAR,07:22:00,07:25:00,8,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,3,TNA,THANE,07:46:00,07:50:00,33,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,4,PNVL,PANVEL,08:25:00,08:30:00,70,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,5,MNI,MANGAON,10:34:00,10:35:00,177,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,6,KHED,KHED,11:26:00,11:27:00,245,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,7,CHI,CHIPLUN,11:58:00,11:59:00,275,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,8,SGR,SANGMESHWAR,12:35:00,12:36:00,317,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,9,RN,RATNAGIRI,13:15:00,13:20:00,351,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,10,ADVI,ADAVALI,13:54:00,13:55:00,382,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,11,RAJP,RAJAPUR ROAD,14:30:00,14:31:00,414,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,12,VBW,VAIBHAVWADI,14:46:00,14:47:00,431,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,13,KKW,KANKAVALI,15:19:00,15:20:00,462,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,14,SNDD,SINDHU DURG,15:40:00,15:41:00,480,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,15,KUDL,KUDAL,15:54:00,15:55:00,490,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,16,SWV,SAWANTWADI R,16:15:00,16:16:00,511,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,17,PERN,PERNEM,16:41:00,16:42:00,533,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,18,THVM,THIVIM,16:54:00,16:55:00,544,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,19,KRMI,KARMALI,17:13:00,17:14:00,561,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10103,MANDOVI EXPR,20,MAO,MADGOAN JN.,18:45:00,18:45:00,590,CSMT,CST-MUMBAI,MAO,MADGOAN JN.
10104,MANDOVI EXPR,1,MAO,MADGOAN JN.,09:15:00,09:15:00,0,MAO,MADGOAN JN.,CSMT,CST-MUMBAI
10104,MANDOVI EXPR,2,KRMI,KARMALI,09:47:00,09:48:00,30,MAO,MADGOAN JN.,CSMT,CST-MUMBAI
10104,MANDOVI EXPR,3,THVM,THIVIM,10:07:00,10:08:00,47,MAO,MADGOAN JN.,CSMT,CST-MUMBAI
10104,MANDOVI EXPR,4,PERN,PERNEM,10:21:00,10:22:00,58,MAO,MADGOAN JN.,CSMT,CST-MUMBAI
10104,MANDOVI EXPR,5,SWV,SAWANTWADI R,10:41:00,10:42:00,80,MAO,MADGOAN JN.,CSMT,CST-MUMBAI
10104,MANDOVI EXPR,6,KUDL,KUDAL,11:03:00,11:04:00,101,MAO,MADGOAN JN.,CSMT,CST-MUMBAI
10104,MANDOVI EXPR,7,SNDD,SINDHU DURG,11:16:00,11:17:00,111,MAO,MADGOAN JN.,CSMT,CST-MUMBAI
10104,MANDOVI EXPR,8,KKW,KANKAVALI,11:34:00,11:35:00,129,MAO,MADGOAN JN.,CSMT,CST-MUMBAI
10104,MANDOVI EXPR,9,VBW,VAIBHAVWADI,12:07:00,12:08:00,160,MAO,MADGOAN JN.,CSMT,CST-MUMBAI
10104,MANDOVI EXPR,10,RAJP,RAJAPUR ROAD,12:24:00,12:25:00,176,MAO,MADGOAN JN.,CSMT,CST-MUMBAI
10104,MANDOVI EXPR,11,ADVI,ADAVALI,12:50:00,12:51:00,208,MAO,MADGOAN JN.,CSMT,CST-MUMBAI
10104,MANDOVI EXPR,12,RN,RATNAGIRI,13:30:00,13:35:00,240,MAO,MADGOAN JN.,CSMT,CST-MUMBAI
10104,MANDOVI EXPR,13,SGR,SANGMESHWAR,14:46:00,14:47:00,276,MAO,MADGOAN JN.,CSMT,CST-MUMBAI
